datetime,wind_generation_mw,u10,v10,u100,v100,ws10,ws100,wd10,wd100,temperature_c,surface_pressure_hpa
2022-05-28 22:00:00,1578.82,2.133508,-1.7611296,3.4536366,-3.118021,4.710456,7.8987846,226.68028,232.66908,13.136337,923.6262
2022-05-28 23:00:00,1379.301,2.1900547,-1.6666367,3.4938767,-2.993771,4.714973,7.8712573,234.44514,236.88057,13.031951,923.53143
2022-05-29 00:00:00,1317.924,2.3002477,-1.5154521,3.6175127,-2.7623997,4.6948996,7.776864,238.94722,241.3778,12.756136,923.5497
2022-05-29 01:00:00,1576.895,2.402686,-1.3773643,3.7320273,-2.5305133,4.6389647,7.6195817,240.29156,242.49908,12.573951,923.3669
2022-05-29 02:00:00,1545.265,2.5181315,-1.1978484,3.8811529,-2.2460105,4.605708,7.5066023,243.22676,244.84157,11.861174,923.2345
2022-05-29 03:00:00,1118.805,2.5930831,-1.0167338,3.9958332,-1.9736153,4.567831,7.392057,245.4142,247.14662,11.881503,923.3665
2022-05-29 04:00:00,1536.513,2.6092398,-0.8193709,4.0203476,-1.7166284,4.5352573,7.288898,244.88881,245.99683,11.778981,923.68146
2022-05-29 05:00:00,1423.609,2.5998888,-0.64187473,4.0138025,-1.4805824,4.5135484,7.209686,245.4704,245.97205,12.105559,924.27734
2022-05-29 06:00:00,1563.918,2.662617,-0.6361197,4.0024557,-1.237553,4.626795,7.0258,247.244,246.42099,12.358354,924.91016
2022-05-29 07:00:00,1694.547,2.8108957,-0.5254005,3.850645,-0.90578,4.7360597,6.4786725,249.94421,248.27269,13.107263,925.59894
2022-05-29 08:00:00,1721.921,3.1966686,-0.4152919,4.104547,-0.68126625,5.1266065,6.5213313,249.49556,249.7255,17.454191,925.94666
2022-05-29 09:00:00,1579.364,3.6485426,-0.18084002,4.646282,-0.390289,5.485323,6.884178,255.62352,255.71387,18.15369,925.91864
2022-05-29 10:00:00,2207.121,4.081138,0.17573482,5.1882415,0.040729824,5.785459,7.24027,258.5666,258.92395,19.629383,925.538
2022-05-29 11:00:00,2516.047,4.4239125,0.5097279,5.63951,0.46600196,6.003841,7.5243134,256.11612,256.57492,19.859358,924.95337
2022-05-29 12:00:00,2412.942,4.58266,0.95619315,5.8760138,1.0163862,6.13464,7.7282057,251.69919,252.23349,20.069588,924.5839
2022-05-29 13:00:00,2628.391,4.5284142,1.4574088,5.87143,1.6440917,6.1850123,7.875781,243.71338,245.25204,20.082863,924.7171
2022-05-29 14:00:00,2552.169,4.2035656,1.9791962,5.592808,2.2770884,6.0723267,7.9401555,236.01443,237.8264,18.771778,924.9851
2022-05-29 15:00:00,2558.186,3.5550063,2.243623,5.1033278,2.737128,5.661216,7.896941,226.88754,231.17383,18.259819,925.4552
2022-05-29 16:00:00,2286.393,3.113074,2.251504,4.630566,3.1625404,5.393541,8.041905,223.76213,226.64691,17.679003,926.29175
2022-05-29 17:00:00,1879.628,2.8361847,2.4306242,4.1966662,3.5718608,5.38037,8.210288,222.59526,223.34605,14.520797,926.9375
2022-05-29 18:00:00,1973.227,2.5667224,2.6234465,3.7589684,3.9166703,5.3889756,8.280363,217.43858,217.21472,13.853904,927.6554
2022-05-29 19:00:00,1922.978,2.3032243,2.7532094,3.299071,4.1880956,5.3640366,8.2849655,211.77454,212.08005,13.6682,928.4689
2022-05-29 20:00:00,1781.243,2.081675,2.810485,2.8974216,4.3433237,5.2909927,8.225632,205.61818,206.67671,12.093923,929.04816
2022-05-29 21:00:00,1707.08,1.9050214,2.8038645,2.5312905,4.3948054,5.220438,8.1396055,201.40834,200.89413,11.590982,929.48444
2022-05-29 22:00:00,1653.905,1.7117988,2.6037242,2.1202223,4.159484,4.9642153,7.7334,198.48674,196.82755,9.874748,929.5388
2022-05-29 23:00:00,1085.052,1.6560972,2.5836427,1.9494103,4.1410933,4.9685674,7.7271147,198.38486,195.31464,9.743068,929.88776
2022-05-30 00:00:00,605.451,1.5469093,2.5930915,1.7053343,4.14888,4.9570413,7.7069182,195.20227,192.82014,9.364064,930.1151
2022-05-30 01:00:00,506.045,1.3912308,2.6007743,1.4033355,4.159548,4.9488215,7.7073336,192.54932,190.40462,9.262472,930.13153
2022-05-30 02:00:00,481.717,1.2171109,2.5640152,1.0757705,4.0839148,4.8941545,7.622359,188.80713,186.95923,8.230379,930.18555
2022-05-30 03:00:00,544.368,0.98268425,2.4877813,0.6619681,3.9495392,4.832919,7.5230412,184.61066,182.58943,8.223668,930.4996
2022-05-30 04:00:00,519.393,0.7817038,2.2989686,0.28788444,3.6483376,4.7331233,7.371829,180.35712,178.10033,8.134785,931.04626
2022-05-30 05:00:00,1221.518,0.58853924,2.0936072,-0.073668785,3.294946,4.6356125,7.215296,176.24838,173.60042,8.376006,931.554
2022-05-30 06:00:00,1283.183,0.37411135,2.000425,-0.36685416,2.8309321,4.6826673,6.944031,170.68346,168.67036,8.737673,932.1914
2022-05-30 07:00:00,1252.84,0.023628833,1.8439744,-0.4354349,2.225553,4.700976,6.23464,163.79369,163.01617,9.440653,932.6285
2022-05-30 08:00:00,1094.622,-0.30975717,1.5521734,-0.5865976,1.8824935,4.809866,5.923486,156.22327,155.55847,14.205518,932.75336
2022-05-30 09:00:00,861.119,-0.39662156,1.1513723,-0.63700277,1.3920697,4.6876473,5.6610055,151.37039,151.03738,15.024659,932.58234
2022-05-30 10:00:00,719.075,0.16963254,0.5606861,0.08722476,0.6525028,4.1566763,4.9485526,151.81772,150.52437,17.196571,931.816
2022-05-30 11:00:00,532.797,0.48546624,0.4109921,0.46942228,0.47103125,3.8685083,4.5837693,159.43484,158.30757,17.49897,931.1948
2022-05-30 12:00:00,371.66,0.8187654,0.35427353,0.8653715,0.3995598,3.6642585,4.351156,180.36479,180.20215,17.811012,930.54663
2022-05-30 13:00:00,297.11,1.03162,0.41519707,1.1161443,0.47029236,3.5912693,4.3128347,203.7435,203.40137,17.93081,930.18445
2022-05-30 14:00:00,425.673,1.1287448,0.57237643,1.2285002,0.65614164,3.5106978,4.3344646,211.11246,211.38434,17.261786,930.2754
2022-05-30 15:00:00,467.909,1.0432591,0.77022237,1.2442393,0.91922283,3.3072414,4.455382,209.15259,210.00139,16.730738,930.3117
2022-05-30 16:00:00,546.615,0.922563,0.8961823,1.1859274,1.2165173,3.377494,4.7823963,203.28436,203.68808,15.874838,930.60803
2022-05-30 17:00:00,598.553,0.769402,0.8452789,1.0550143,1.354689,3.4379976,5.1359763,198.96753,198.93665,12.468166,930.9145
2022-05-30 18:00:00,566.274,0.6465383,0.7122781,0.8983322,1.3402513,3.5355575,5.4699817,193.40657,192.88898,12.101707,931.4304
2022-05-30 19:00:00,645.001,0.5881483,0.5407832,0.82441384,1.2236423,3.6411932,5.768993,191.00397,187.83527,12.01357,931.7131
2022-05-30 20:00:00,847.78,0.57250166,0.3279048,0.8103283,0.99985075,3.7419221,5.9833164,189.71626,185.70625,10.869219,931.86084
2022-05-30 21:00:00,983.654,0.6548578,0.13306703,0.9324368,0.7871167,3.8186712,6.115531,191.90005,189.96436,10.524388,931.8696
2022-05-30 22:00:00,975.824,0.9381533,0.07650965,1.432478,0.8802914,3.9831898,6.477884,196.48357,194.22115,9.514723,931.8504
2022-05-30 23:00:00,1222.515,1.0608101,-0.044216692,1.5771619,0.7116867,4.018349,6.5219035,195.88567,196.38918,9.305326,931.7295
2022-05-31 00:00:00,1582.41,1.2251046,0.046734,1.7828114,0.8104256,4.0873156,6.6092963,198.14503,197.34488,8.878945,931.7197
2022-05-31 01:00:00,1490.498,1.3609232,0.2098556,1.9341273,1.0554371,4.146845,6.701744,197.83076,197.6656,8.801752,931.5103
2022-05-31 02:00:00,1139.809,1.5418903,0.3355295,2.1034794,1.2597828,4.198239,6.747789,201.38943,201.47006,8.108086,931.2386
2022-05-31 03:00:00,1144.644,1.6953214,0.5223446,2.2494402,1.5089144,4.2564363,6.7942624,203.9701,205.0589,8.043898,931.3943
2022-05-31 04:00:00,1378.324,1.7856854,0.7357337,2.2861278,1.7999865,4.302004,6.8397565,202.73828,204.4409,8.018665,931.92163
2022-05-31 05:00:00,1519.347,1.8654171,0.9254181,2.296242,2.0045228,4.3424106,6.846479,200.51428,201.71843,8.19842,932.40295
2022-05-31 06:00:00,1527.142,1.9292774,1.1676917,2.2417784,2.1341622,4.5032835,6.820584,198.68462,199.19206,8.472488,933.09393
2022-05-31 07:00:00,1420.576,1.9782805,1.3759487,2.1955535,2.0328486,4.5986714,6.4841537,195.99664,197.66083,9.598593,933.4913
2022-05-31 08:00:00,1345.53,2.0512717,1.723348,2.4129953,2.1940336,5.080367,6.460867,194.98788,196.21187,14.6496725,933.8109
2022-05-31 09:00:00,1272.1,2.0481095,2.1347604,2.4687479,2.6658242,5.558541,6.903749,197.83546,197.32007,15.692499,933.9055
2022-05-31 10:00:00,1214.402,2.2482674,2.3356593,2.7473342,2.9101632,5.8574066,7.242501,198.39848,197.87419,17.905226,933.3525
2022-05-31 11:00:00,1257.902,2.2499862,2.5970614,2.744713,3.2348685,6.0305037,7.4434977,198.17627,197.48705,18.113626,932.59247
2022-05-31 12:00:00,1272.048,2.181242,2.8753328,2.6591206,3.5851529,6.0916886,7.5292044,197.74019,197.17426,18.396072,931.9884
2022-05-31 13:00:00,1245.334,1.9937559,3.0694003,2.4272563,3.8603368,6.0333633,7.5094647,196.44556,195.9473,18.476528,931.7493
2022-05-31 14:00:00,1221.207,1.720193,3.0955203,2.1041002,4.0055394,5.7895026,7.383928,194.99165,194.41951,17.529222,931.9037
2022-05-31 15:00:00,1194.976,1.4257426,2.6812449,1.8710485,3.9975462,5.058355,7.172549,193.42302,193.0957,17.106455,932.02747
2022-05-31 16:00:00,1153.403,1.5511678,2.6151724,1.7585073,4.1472073,4.8001146,7.2003765,193.63112,191.46056,15.7830105,932.3905
2022-05-31 17:00:00,1059.977,1.4712192,2.6112518,1.5412021,4.307284,4.7207546,7.3070126,192.53561,189.58754,11.908182,932.927
2022-05-31 18:00:00,910.963,1.322531,2.522904,1.2697291,4.3084273,4.669555,7.356082,191.21799,187.80035,11.565413,933.3863
2022-05-31 19:00:00,888.09,1.1819295,2.3970697,1.0121608,4.1850414,4.608293,7.319365,189.67172,187.0818,11.294636,933.70917
2022-05-31 20:00:00,900.603,1.0607914,2.2579668,0.80072665,4.0023055,4.5538855,7.2592726,187.4656,185.99686,9.864,933.9377
2022-05-31 21:00:00,959.337,0.95492417,2.096918,0.61121047,3.758207,4.509437,7.186338,185.75502,185.23592,9.450815,933.89734
2022-05-31 22:00:00,951.689,1.0751685,2.2500935,0.79309076,3.9849038,4.6260695,7.335789,185.14517,183.19911,8.129456,933.6461
2022-05-31 23:00:00,932.697,1.039453,2.0367105,0.71862715,3.600444,4.5233765,7.1285567,185.52089,182.67407,8.038967,933.7595
2022-06-01 00:00:00,868.321,0.99938834,1.8776339,0.6454598,3.2926033,4.4383235,6.956545,185.05626,182.91968,7.516003,933.5667
2022-06-01 01:00:00,913.683,0.98090667,1.7231748,0.613618,3.0062356,4.349765,6.775567,183.96706,182.26881,7.3550863,933.36206
2022-06-01 02:00:00,906.232,0.97098047,1.5722998,0.5952243,2.7286448,4.2673965,6.614886,183.79353,181.13388,6.6385612,933.2681
2022-06-01 03:00:00,911.13,0.9579035,1.4090974,0.5712501,2.4328094,4.1903143,6.4565177,183.1129,180.49925,6.734377,933.1647
2022-06-01 04:00:00,972.593,0.94536203,1.239697,0.55388904,2.1316009,4.122177,6.310842,181.02585,180.40005,6.721776,933.2622
2022-06-01 05:00:00,1007.751,0.90757465,1.0723358,0.4989555,1.8244292,4.0827966,6.2103233,178.05057,178.9245,7.455445,933.6553
2022-06-01 06:00:00,998.321,0.88192874,0.97581863,0.52952707,1.4774076,4.128964,6.0573688,175.29784,177.47386,7.889795,934.15735
2022-06-01 07:00:00,1054.334,0.7928196,0.823433,0.6167677,0.9851022,4.021049,5.692642,172.39394,174.86153,9.290196,934.50165
2022-06-01 08:00:00,1076.701,0.62898433,0.7260291,0.6155488,0.7922062,4.1638002,5.3418403,171.13795,172.80928,15.302349,934.70294
2022-06-01 09:00:00,1038.326,0.63709486,0.64707404,0.6430103,0.77768785,4.376996,5.3432684,171.43393,172.12993,16.69857,934.7579
2022-06-01 10:00:00,963.178,0.69988865,0.8770045,0.7536571,1.0560906,4.5440283,5.5133953,171.81792,172.29085,19.248257,933.9492
2022-06-01 11:00:00,993.084,0.81069404,0.9253202,0.9012831,1.1176342,4.5605707,5.509355,174.24606,175.32568,19.618326,933.0776
2022-06-01 12:00:00,1124.526,0.8741635,1.097955,0.9828625,1.3283589,4.477229,5.401224,176.7983,176.72437,19.735062,932.6666
2022-06-01 13:00:00,1128.505,0.82070893,1.2792621,0.9116283,1.5583899,4.347747,5.261135,177.29033,177.10345,19.794804,932.2035
2022-06-01 14:00:00,1024.599,0.6436718,1.3582649,0.67915916,1.7385807,4.126548,5.173513,175.98134,175.4315,18.99054,932.27985
2022-06-01 15:00:00,827.838,0.62682027,1.3729777,0.5248918,1.8405162,3.8907723,5.166995,175.11009,173.88818,18.08932,932.2179
2022-06-01 16:00:00,578.905,0.6758086,1.4754648,0.3726028,1.9425964,3.7915537,5.2553835,172.14653,172.93079,16.382887,932.29474
2022-06-01 17:00:00,479.13,0.5811269,1.4232868,0.12606321,1.9325827,3.6718402,5.3074155,171.75404,169.25816,12.951226,932.76434
2022-06-01 18:00:00,491.515,0.47380626,1.3093922,-0.08300648,1.8114148,3.5872986,5.256126,172.04091,167.12729,11.820168,933.184
2022-06-01 19:00:00,473.17,0.37136626,1.1540252,-0.24420552,1.5842679,3.5273378,5.194717,171.92331,167.40703,11.627696,933.42633
2022-06-01 20:00:00,432.424,0.30634335,0.9686887,-0.33265477,1.3017522,3.4982789,5.1509585,170.96469,170.95769,9.976457,933.6314
2022-06-01 21:00:00,442.744,0.22565971,0.80837697,-0.43004775,1.0457357,3.4580731,5.0830073,169.33566,170.9623,9.363041,933.534
2022-06-01 22:00:00,372.11,0.15046026,0.7169472,-0.5780548,0.930179,3.487353,5.1737795,167.80493,168.22716,8.390595,933.4445
2022-06-01 23:00:00,336.13,0.13839556,0.56256676,-0.58643407,0.65890235,3.413764,5.0459504,165.26443,167.29504,8.078042,933.4326
2022-06-02 00:00:00,330.289,0.14028846,0.49689385,-0.57831943,0.50803405,3.3721776,4.9746633,165.47276,167.15045,7.5082216,933.1999
2022-06-02 01:00:00,353.663,0.12929739,0.43245953,-0.5731877,0.35717717,3.3237634,4.8848224,165.34644,166.50111,7.4519396,932.95856
2022-06-02 02:00:00,388.921,0.12923238,0.3710488,-0.5362199,0.23821719,3.2775457,4.806541,166.23708,167.38876,6.653039,932.7256
2022-06-02 03:00:00,446.891,0.09125091,0.26798683,-0.5599757,0.07914723,3.2298033,4.7377152,163.95741,165.65256,6.664414,932.7215
2022-06-02 04:00:00,487.002,0.0502431,0.13499562,-0.6067041,-0.13504703,3.203628,4.716413,162.93974,163.8105,6.5765047,932.8353
2022-06-02 05:00:00,507.64,0.016042316,0.016924514,-0.6656046,-0.34696388,3.1706803,4.7002287,160.44832,162.03621,7.339015,933.13586
2022-06-02 06:00:00,548.743,-0.024357984,-0.108015455,-0.67864823,-0.5953154,3.1844754,4.6661935,157.59613,160.05429,7.7155485,933.6655
2022-06-02 07:00:00,559.312,-0.05094301,-0.2717374,-0.55613655,-0.8115232,2.998449,4.4251556,153.8091,158.60558,9.77383,934.08624
2022-06-02 08:00:00,588.062,-0.22690518,-0.5151016,-0.4799964,-0.8907285,3.0906374,4.0757637,151.48276,153.20226,16.18513,934.37146
2022-06-02 09:00:00,603.767,-0.32002228,-0.7316229,-0.53939635,-0.9414213,3.3158119,4.0314074,153.7566,154.6252,17.40371,934.28143
2022-06-02 10:00:00,556.419,-0.26325163,-0.9364905,-0.4506547,-1.1662663,3.533047,4.2440987,150.78398,153.05534,20.21967,933.5916
2022-06-02 11:00:00,560.608,-0.21409343,-0.8790949,-0.37907502,-1.0970833,3.6014647,4.3030276,153.3804,154.43077,20.473143,932.83374
2022-06-02 12:00:00,492.735,-0.28599122,-0.7071352,-0.45975357,-0.89678687,3.6212332,4.3188214,153.85971,153.81227,20.58081,932.1071
2022-06-02 13:00:00,427.114,-0.4269978,-0.50854963,-0.63478476,-0.66633713,3.5877342,4.302975,152.32338,151.54594,20.762424,931.6702
2022-06-02 14:00:00,415.317,-0.69210756,-0.3400543,-1.0175135,-0.4825323,3.4358006,4.3189325,146.20724,145.70886,19.552237,931.5502
2022-06-02 15:00:00,388.604,-0.7954158,-0.21595737,-1.3488079,-0.42465776,3.3230999,4.4742756,139.02132,139.24026,18.890608,931.4916
2022-06-02 16:00:00,347.483,-0.8364023,-0.08544782,-1.6470261,-0.37593403,3.160828,4.624826,130.38062,133.75133,17.0653,931.6902
2022-06-02 17:00:00,346.666,-0.9756282,-0.13947785,-2.0078614,-0.50310934,3.0852106,4.785346,128.87825,127.498856,13.003686,932.03284
2022-06-02 18:00:00,396.161,-1.1021283,-0.29914483,-2.26308,-0.8124453,3.05754,4.863498,129.05455,122.42887,12.405893,932.3582
2022-06-02 19:00:00,377.454,-1.1803781,-0.4752051,-2.4230247,-1.1799731,3.039603,4.910776,128.07657,116.88368,12.217042,932.567
2022-06-02 20:00:00,345.616,-1.1696563,-0.6600289,-2.4143538,-1.558196,3.0023072,4.909538,127.130035,116.23971,10.635173,932.5397
2022-06-02 21:00:00,378.459,-1.1519245,-0.8438963,-2.3613992,-1.9260967,2.990519,4.9315324,125.79628,118.5666,10.02029,932.6098
2022-06-02 22:00:00,395.649,-1.081892,-0.87981784,-2.2605202,-2.0409026,2.9608164,4.8902574,127.92598,119.14468,9.084793,932.68945
2022-06-02 23:00:00,442.575,-1.0132579,-1.0140858,-2.1013482,-2.315269,2.985011,4.9443064,128.75467,121.86541,8.770326,932.56396
2022-06-03 00:00:00,592.259,-0.99399424,-1.0796212,-2.005941,-2.4714723,2.9994478,4.9961867,127.786934,123.89407,8.420469,932.40454
2022-06-03 01:00:00,830.887,-0.9574244,-1.115118,-1.8640366,-2.544511,2.9832547,4.9879885,129.82167,126.47416,8.265797,932.0839
2022-06-03 02:00:00,1053.419,-0.9729695,-1.1840358,-1.8040135,-2.6451411,2.982903,5.0004344,129.14552,126.78222,7.780562,931.9837
2022-06-03 03:00:00,1154.963,-0.9989,-1.2539198,-1.7722812,-2.7318416,2.999975,5.0340433,129.3961,126.659584,7.8596144,931.91235
2022-06-03 04:00:00,1297.045,-1.049491,-1.3860924,-1.798603,-2.9033506,3.0600095,5.1403985,128.4173,127.92107,7.8196855,932.1106
2022-06-03 05:00:00,1379.29,-1.0587361,-1.5328051,-1.7752234,-3.1246939,3.1400824,5.267241,127.16588,127.42067,8.569964,932.32623
2022-06-03 06:00:00,1475.466,-1.0977672,-1.6916007,-1.7146562,-3.3265185,3.2984846,5.3471327,126.37702,126.64722,8.969266,932.6966
2022-06-03 07:00:00,1585.651,-1.1055012,-1.942043,-1.519443,-3.4173818,3.306074,5.1424804,123.63389,126.471504,10.752748,932.9917
2022-06-03 08:00:00,1575.384,-1.1847173,-2.3958797,-1.4369315,-3.3318594,3.6145,4.818509,123.154884,125.57555,16.935661,932.95966
2022-06-03 09:00:00,1525.15,-1.0647438,-2.876273,-1.2720209,-3.6292763,3.9867575,4.9621577,127.46247,128.9476,17.99473,932.71985
2022-06-03 10:00:00,1354.759,-0.70123637,-3.079746,-0.8204064,-3.8114703,4.0827174,4.997961,145.39088,147.3845,20.858006,931.9783
2022-06-03 11:00:00,1191.965,-0.4257679,-3.1566927,-0.47144228,-3.8927486,4.1465254,5.053338,156.6522,158.58612,21.09704,931.2311
2022-06-03 12:00:00,1107.343,-0.28086767,-3.0127282,-0.28374836,-3.72846,4.11498,5.0058775,162.13036,163.62102,21.225124,930.4569
2022-06-03 13:00:00,1121.973,-0.24432829,-2.7790062,-0.23144211,-3.4797237,4.0513334,4.9537764,163.22998,166.25769,21.409603,930.14575
2022-06-03 14:00:00,1100.28,-0.38167334,-2.432995,-0.36743125,-3.194643,3.8335123,4.9164863,160.16948,162.33337,20.34269,930.0552
2022-06-03 15:00:00,1052.995,-0.45106426,-2.0973465,-0.5059068,-2.966824,3.5598772,4.9229836,157.1494,160.89148,20.005987,930.008
2022-06-03 16:00:00,866.305,-0.5103304,-1.8679609,-0.6746399,-2.846101,3.445756,5.09293,158.26627,160.28128,18.276064,930.0877
2022-06-03 17:00:00,756.979,-0.58819443,-1.752822,-0.83051145,-2.821154,3.4578083,5.30956,159.17555,162.5423,14.290106,930.5466
2022-06-03 18:00:00,822.946,-0.648261,-1.7643223,-0.95856696,-2.9045956,3.521813,5.5470886,156.69934,165.03725,13.572528,930.93286
2022-06-03 19:00:00,810.515,-0.65735596,-1.8158946,-0.9973857,-3.0362065,3.5430393,5.6800966,155.30127,169.31638,13.307256,931.1238
2022-06-03 20:00:00,843.327,-0.6171905,-1.8868053,-0.9451361,-3.1984522,3.5639567,5.7739587,157.72731,170.42313,11.754665,931.10034
2022-06-03 21:00:00,841.972,-0.5326817,-1.9792475,-0.81560224,-3.404955,3.5874794,5.8469696,159.8659,172.46968,11.359587,931.0538
2022-06-03 22:00:00,920.336,-0.34268045,-2.0846279,-0.5306812,-3.664678,3.6402826,6.046114,167.14832,181.05327,10.202638,931.156
2022-06-03 23:00:00,1239.466,-0.26101226,-2.0485291,-0.36236686,-3.641238,3.601495,5.98041,167.31125,182.39749,10.124271,930.9362
2022-06-04 00:00:00,1483.71,-0.15141028,-1.9593228,-0.17067473,-3.5019968,3.5755706,5.905926,172.82349,185.66467,9.728726,930.83124
2022-06-04 01:00:00,1243.789,-0.058395807,-1.9003693,-0.003256944,-3.3925087,3.563904,5.8637247,177.08751,191.09038,9.682018,930.5402
2022-06-04 02:00:00,1116.922,0.030987166,-1.8528404,0.14537223,-3.3059955,3.5561585,5.836188,178.7961,193.58368,8.765239,930.3694
2022-06-04 03:00:00,1149.769,0.116652355,-1.7671297,0.27491903,-3.1708848,3.5450597,5.7826514,180.01709,195.45154,8.666642,930.25635
2022-06-04 04:00:00,1140.918,0.1809377,-1.6670693,0.36605725,-3.0058253,3.5290961,5.7315283,180.70001,195.83994,8.565772,930.6035
2022-06-04 05:00:00,1158.538,0.23122828,-1.5762429,0.43155703,-2.8534746,3.5131638,5.690076,182.02853,197.35268,9.290955,930.9862
2022-06-04 06:00:00,1192.118,0.26496407,-1.5248952,0.5046513,-2.754373,3.5567415,5.6500044,182.17314,196.03177,9.690777,931.33453
2022-06-04 07:00:00,1198.365,0.31211472,-1.4787357,0.57586384,-2.507099,3.4440851,5.278781,183.95747,195.91414,11.796667,931.76306
2022-06-04 08:00:00,1223.003,0.39408937,-1.5664707,0.580319,-2.091308,3.6104176,4.7424583,190.49384,194.26826,17.623112,931.869
2022-06-04 09:00:00,1006.005,0.60086936,-1.5928811,0.7606414,-1.9569347,3.9008257,4.837274,195.82222,196.35573,18.749146,931.8846
2022-06-04 10:00:00,887.751,0.9028805,-1.232106,1.1275204,-1.4707795,4.0017204,4.892203,193.91504,193.9032,21.102911,931.15515
2022-06-04 11:00:00,889.345,1.0217605,-0.8141299,1.2687998,-0.93966126,3.924444,4.7648616,190.90686,191.1107,21.413254,930.6649
2022-06-04 12:00:00,923.637,0.98285156,-0.26938176,1.2218921,-0.2704586,3.7832384,4.586381,183.98036,184.39407,21.644611,930.11554
2022-06-04 13:00:00,961.38,0.82353365,0.21383998,1.0242292,0.32820666,3.6552393,4.4520426,176.92235,177.01222,21.748749,929.8828
2022-06-04 14:00:00,953.216,0.5336447,0.5993426,0.68198353,0.8526508,3.4812126,4.420752,170.70091,170.69536,20.509386,930.14124
2022-06-04 15:00:00,934.084,0.32216915,0.8537305,0.36095375,1.2499765,3.3902438,4.5114737,169.7041,168.22115,19.936804,930.37775
2022-06-04 16:00:00,780.919,0.19522658,1.2096506,0.0058450885,1.6072797,3.4750044,4.772387,173.6428,167.59407,18.340134,930.5222
2022-06-04 17:00:00,706.469,0.033654887,1.4053257,-0.34937832,1.8474574,3.4819844,4.9976215,173.99129,168.129,14.538306,931.0046
2022-06-04 18:00:00,846.04,-0.17232409,1.5385101,-0.7131315,2.0537882,3.5137281,5.159181,167.19516,163.9151,13.95197,931.6057
2022-06-04 19:00:00,840.032,-0.33120158,1.5646139,-1.0076678,2.1251197,3.5403426,5.246943,163.25891,160.02663,13.811131,931.9857
2022-06-04 20:00:00,805.794,-0.47662565,1.6289843,-1.2869412,2.233266,3.558974,5.317676,158.38678,155.0248,12.285504,932.2067
2022-06-04 21:00:00,774.808,-0.59080684,1.6224511,-1.5368305,2.2115278,3.5732071,5.3618884,154.99312,150.5056,11.470571,932.47894
2022-06-04 22:00:00,756.152,-0.7241132,1.6561567,-1.8343143,2.2568035,3.5567095,5.41893,152.17424,145.57759,10.42655,932.71533
2022-06-04 23:00:00,550.201,-0.7526365,1.6404394,-1.9467161,2.2177587,3.567613,5.430412,150.44688,141.34338,10.296949,932.63995
2022-06-05 00:00:00,429.326,-0.79702526,1.6725726,-2.0581605,2.2469003,3.6184325,5.524173,148.23773,139.22249,9.751628,932.78796
2022-06-05 01:00:00,390.719,-0.83325857,1.6929421,-2.1528945,2.276698,3.681105,5.65183,147.38194,137.29694,9.585498,932.9711
2022-06-05 02:00:00,400.981,-0.9155303,1.6588743,-2.3164828,2.2098322,3.741476,5.8122725,144.36313,134.50565,8.8876295,933.09705
2022-06-05 03:00:00,248.713,-0.99944854,1.6531929,-2.472247,2.1884885,3.7985876,5.9804955,142.50047,131.77759,8.816699,933.3614
2022-06-05 04:00:00,465.22,-1.1342707,1.5814751,-2.7044623,2.0657196,3.8396864,6.135706,138.2478,128.19948,8.78159,933.6864
2022-06-05 05:00:00,580.981,-1.278403,1.460193,-2.9752643,1.8462749,3.8826606,6.2954817,135.73044,124.71243,9.471779,934.167
2022-06-05 06:00:00,566.36,-1.4908718,1.3679779,-3.1756692,1.4914554,4.0104184,6.334416,130.77135,120.52404,9.842599,934.5845
2022-06-05 07:00:00,495.052,-1.6905829,1.2067287,-3.1264768,1.0778052,3.955131,6.009499,122.361534,116.61765,11.424272,935.0512
2022-06-05 08:00:00,454.951,-2.1801698,1.078782,-3.0588439,1.0223483,4.3285484,5.672345,112.6184,110.85027,17.413425,935.3295
2022-06-05 09:00:00,454.784,-2.6950042,0.7966933,-3.4698308,0.80967593,4.7868953,5.968844,106.17939,105.21994,18.374918,935.261
2022-06-05 10:00:00,411.262,-2.8950243,0.4470187,-3.643261,0.41617313,4.8733377,6.006357,100.50287,99.469986,20.60879,934.6052
2022-06-05 11:00:00,473.752,-2.8904061,0.26633868,-3.615087,0.20096338,4.842621,5.9430647,98.87712,98.04646,20.806318,933.7626
2022-06-05 12:00:00,544.071,-2.8885245,0.29412863,-3.6132956,0.23483106,4.7535114,5.833078,99.86199,98.50959,20.97436,933.2733
2022-06-05 13:00:00,554.253,-2.937736,0.3778363,-3.6954541,0.33504084,4.6322265,5.711611,99.78459,98.129654,21.039074,933.0012
2022-06-05 14:00:00,550.288,-2.9620836,0.43914977,-3.848993,0.40765303,4.416644,5.6054583,100.4173,98.28721,20.014471,932.96814
2022-06-05 15:00:00,565.357,-2.6375558,0.62549084,-3.990722,0.5520994,3.877867,5.558306,103.2756,100.012115,19.46769,933.1828
2022-06-05 16:00:00,695.088,-2.5843582,0.8381173,-4.2240124,0.65935093,3.6548655,5.644296,106.37996,101.78962,18.606062,933.2912
2022-06-05 17:00:00,993.164,-2.687892,0.7880312,-4.530769,0.5486088,3.6258924,5.8226666,105.642624,101.51039,14.426381,933.85425
2022-06-05 18:00:00,1183.765,-2.7783878,0.58614737,-4.7457237,0.2530942,3.6565473,5.9786305,103.06762,98.98011,14.119539,934.3559
